type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379115824,0,68,0,0,379.291,384,[68 64 4 0 0 0 0 0 0 0 0 0 11 0 10 -1 11 1 11 -1 10 0 11 -1 11 1 11 0 11 1 12 1 12 1 12 1 11 2 12 1 11 2 12 1 13 1 13 1 12 1 11 1 13 3 13 2 13 1 13 2 12 2 13 2 0 0 13 2 13 1 13 3 13 1 12 3 15 3 13 3 13 2 14 2 14 1 15 1 14 1 15 2 15 2 16 2 15 2 16 2 17 0 17 1 16 2 17 2 16 2 15 1 17 2 17 2 18 2 0 0 0 0 0 0 0 0 0 0 ],1786836677.279778
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379116754,0,68,0,0,379.296,384,[68 64 4 0 0 0 0 0 0 0 0 0 -7 9 -6 9 -6 11 -6 10 -5 10 -6 10 -7 9 -8 9 -6 10 -5 10 -7 10 -8 10 -7 10 -8 10 -8 11 -9 10 -9 10 -9 9 -8 10 -9 9 -8 10 -8 9 -9 8 -9 10 -10 10 -10 11 0 0 -11 10 -10 10 -9 11 -11 11 -10 11 -11 10 -10 10 -10 10 -12 11 -12 12 -11 11 -8 12 -9 11 -11 12 -11 11 -12 12 -12 11 -11 12 -12 10 -12 12 -12 11 -13 12 -13 11 -12 12 -12 11 -13 12 0 0 0 0 0 0 0 0 0 0 ],1786836677.285430
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379127649,0,68,0,0,379.302,384,[68 64 4 0 0 0 0 0 0 0 0 0 4 -11 5 -10 4 -11 4 -12 3 -11 5 -10 5 -10 5 -11 5 -11 4 -11 5 -12 5 -11 4 -14 5 -12 5 -12 6 -12 4 -12 5 -12 5 -13 5 -12 5 -13 7 -12 4 -12 6 -13 6 -14 6 -13 0 0 4 -14 6 -14 6 -13 5 -13 6 -13 5 -16 5 -15 5 -14 5 -14 5 -14 3 -14 4 -16 3 -15 3 -16 5 -16 4 -16 4 -17 3 -16 4 -16 3 -17 3 -17 3 -17 3 -17 3 -18 5 -17 5 -18 0 0 0 0 0 0 0 0 0 0 ],1786836677.292314
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379136067,0,68,0,0,379.308,384,[68 64 4 0 0 0 0 0 0 0 0 0 -7 -8 -7 -10 -7 -9 -7 -10 -6 -10 -7 -10 -9 -11 -8 -10 -7 -11 -8 -11 -8 -10 -8 -11 -8 -12 -9 -10 -7 -10 -8 -13 -8 -11 -8 -9 -9 -11 -7 -12 -8 -12 -7 -12 -9 -12 -8 -13 -8 -12 -9 -12 0 0 -8 -12 -8 -13 -7 -14 -8 -13 -7 -13 -8 -13 -7 -14 -9 -14 -8 -13 -8 -15 -10 -12 -9 -12 -10 -12 -10 -13 -9 -13 -10 -14 -9 -14 -11 -15 -9 -15 -10 -14 -10 -14 -8 -15 -10 -15 -11 -16 -11 -14 -10 -16 0 0 0 0 0 0 0 0 0 0 ],1786836677.300834
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379146123,0,68,0,0,379.317,384,[68 64 4 0 0 0 0 0 0 0 0 0 -6 8 -7 9 -6 10 -7 9 -6 9 -6 9 -6 10 -5 8 -7 9 -7 10 -7 10 -8 10 -8 11 -6 11 -7 10 -8 10 -7 11 -6 10 -7 11 -8 11 -8 11 -7 11 -9 10 -9 12 -9 11 -9 11 0 0 -7 11 -8 12 -8 11 -10 10 -8 10 -9 10 -10 12 -8 12 -9 11 -10 12 -9 12 -8 11 -9 13 -11 14 -8 12 -9 13 -10 14 -9 14 -11 13 -9 14 -10 13 -10 14 -9 14 -9 15 -10 14 -10 14 0 0 0 0 0 0 0 0 0 0 ],1786836677.308423
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379157793,0,68,0,0,379.328,384,[68 64 4 0 0 0 0 0 0 0 0 0 -12 3 -11 3 -10 3 -11 3 -12 2 -12 2 -13 3 -12 3 -11 2 -12 2 -12 3 -12 1 -12 3 -12 1 -12 1 -14 2 -14 2 -13 2 -12 2 -13 1 -13 2 -14 2 -14 1 -14 1 -14 1 -15 2 0 0 -15 2 -14 2 -15 1 -15 1 -14 3 -15 2 -16 1 -14 2 -16 2 -14 3 -16 2 -14 2 -16 2 -16 3 -16 1 -16 2 -15 3 -17 2 -17 3 -18 2 -17 2 -16 2 -16 2 -18 3 -17 3 -18 3 0 0 0 0 0 0 0 0 0 0 ],1786836677.308423
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379165603,0,68,0,0,379.336,384,[68 64 4 0 0 0 0 0 0 0 0 0 -7 -11 -7 -9 -6 -11 -8 -9 -8 -9 -6 -11 -6 -10 -6 -9 -6 -11 -8 -10 -7 -11 -7 -12 -8 -12 -8 -10 -6 -10 -6 -11 -7 -12 -6 -12 -8 -11 -8 -13 -8 -11 -8 -12 -6 -12 -7 -13 -7 -13 -7 -13 0 0 -6 -13 -7 -13 -7 -14 -7 -13 -7 -14 -7 -14 -7 -13 -8 -13 -6 -13 -8 -12 -7 -15 -7 -12 -8 -14 -8 -14 -9 -14 -8 -14 -9 -14 -9 -15 -9 -15 -9 -15 -8 -16 -9 -14 -10 -15 -9 -15 -9 -16 -9 -16 0 0 0 0 0 0 0 0 0 0 ],1786836677.328772
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379178316,0,68,0,0,379.349,384,[68 64 4 0 0 0 0 0 0 0 0 0 -10 -7 -9 -5 -8 -8 -9 -8 -10 -7 -9 -7 -9 -8 -9 -8 -9 -8 -10 -8 -10 -7 -9 -8 -10 -7 -10 -9 -9 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -10 -9 -13 -10 -10 -10 -10 -9 -11 -10 -11 -11 -10 0 0 -11 -11 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -10 -12 -10 -11 -10 -12 -12 -12 -12 -12 -12 -11 -12 -12 -11 -11 -12 -12 -12 -11 -11 -14 -11 -12 -11 -13 -13 -12 -12 -12 -11 -13 -11 -13 -13 -14 -12 -13 -13 -12 0 0 0 0 0 0 0 0 0 0 ],1786836677.342072
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,379186492,0,68,0,0,379.357,384,[68 64 4 0 0 0 0 0 0 0 0 0 11 2 10 1 12 2 12 2 13 1 9 -1 12 1 11 0 11 0 13 1 14 2 11 2 14 1 12 2 11 2 14 1 12 0 13 0 12 -1 14 0 13 0 14 0 15 -1 12 -1 15 -1 12 2 0 0 13 -1 17 -3 14 -2 15 -2 13 0 12 -3 15 -5 17 -6 14 3 18 -21 21 -7 17 -7 11 -6 13 -1 16 -5 13 -5 18 -5 14 -6 14 -6 13 -7 13 -5 15 -9 18 -9 18 -5 17 -9 16 -7 0 0 0 0 0 0 0 0 0 0 ],1786836677.346957
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,379197227,0,68,0,0,379.368,384,[68 64 4 0 0 0 0 0 0 0 0 0 9 -3 9 -5 9 -5 10 -4 9 -4 11 -4 9 -4 12 -4 11 -4 11 -3 10 -3 11 -4 11 -4 11 -3 12 -3 13 -2 12 -3 11 -4 12 -3 12 -4 13 -3 13 -4 13 -3 12 -4 13 -3 14 -3 0 0 13 -3 13 -3 13 -3 14 -3 13 -3 13 -3 14 -3 14 -3 15 -2 15 -4 15 -4 13 -3 15 -3 14 -4 15 -4 16 -4 16 -4 16 -4 17 -4 16 -4 16 -3 17 -3 16 -4 17 -4 17 -3 16 -3 0 0 0 0 0 0 0 0 0 0 ],1786836677.358239
