type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,75456,0,68,0,0,0.283265,384,[68 64 4 0 0 0 0 0 0 0 0 0 -17 -1 -19 -1 -19 -2 -19 -1 -20 0 -17 -2 -18 -1 -18 -3 -18 -3 -19 -3 -17 -4 -18 -5 -18 -5 -17 -5 -17 -4 -17 -6 -16 -6 -16 -5 -17 -5 -18 -5 -16 -3 -16 -4 -14 -5 -16 -4 -16 -5 -16 -5 0 0 -16 -4 -16 -3 -17 -4 -16 -3 -16 -3 -17 -3 -17 -2 -17 -2 -16 -3 -17 -1 -18 -2 -16 -1 -17 -2 -18 -1 -16 -2 -18 -1 -17 -1 -18 -1 -17 0 -17 0 -18 0 -16 -1 -19 1 -18 2 -17 1 -17 0 0 0 0 0 0 0 0 0 0 0 ],1778960308.528476
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,77542,0,68,0,0,0.289166,384,[68 64 4 0 0 0 0 0 0 0 0 0 3 21 4 21 3 18 0 20 0 20 -1 21 -1 21 -1 21 0 20 -2 19 0 21 -3 20 -2 19 -2 18 -2 20 -3 21 -2 19 -3 19 -4 18 -4 19 -2 18 -4 18 -3 18 -4 18 -3 18 -2 19 0 0 -4 18 -2 18 -4 17 -1 18 -3 18 -2 17 -3 18 -3 17 -1 18 -1 19 0 19 1 18 -1 17 -1 18 1 18 2 19 0 19 1 19 2 19 1 18 1 19 2 18 0 20 2 18 3 18 2 16 0 0 0 0 0 0 0 0 0 0 ],1778960308.533734
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,84049,0,68,0,0,0.294363,384,[68 64 4 0 0 0 0 0 0 0 0 0 4 16 5 15 5 17 3 15 3 15 4 16 2 17 3 15 2 16 1 14 0 17 0 16 0 15 1 15 1 14 0 16 1 16 0 15 1 15 0 14 0 15 1 14 1 14 0 14 0 13 1 15 0 0 1 15 1 15 1 14 1 14 1 13 2 14 2 13 3 14 3 13 4 14 5 14 2 13 3 13 4 13 3 13 4 14 5 15 6 14 6 14 5 13 6 14 5 14 5 14 5 14 5 14 5 13 0 0 0 0 0 0 0 0 0 0 ],1778960308.538764
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,88810,0,68,0,0,0.299199,384,[68 64 4 0 0 0 0 0 0 0 0 0 -19 0 -18 0 -20 0 -19 -2 -20 -1 -18 -2 -18 -3 -18 -3 -17 -2 -19 -3 -16 -4 -18 -5 -19 -3 -18 -4 -17 -4 -17 -5 -17 -3 -17 -3 -17 -3 -17 -5 -18 -5 -17 -4 -16 -4 -17 -3 -17 -4 -17 -5 0 0 -17 -4 -17 -3 -17 -2 -17 -2 -16 -2 -17 -3 -17 -3 -17 -1 -16 -2 -16 -1 -17 -1 -17 1 -16 -1 -17 0 -17 1 -16 0 -18 0 -17 2 -18 2 -17 3 -18 1 -17 2 -16 3 -17 4 -17 2 -16 0 0 0 0 0 0 0 0 0 0 0 ],1778960308.544338
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,93005,0,68,0,0,0.305002,384,[68 64 4 0 0 0 0 0 0 0 0 0 7 -17 6 -18 8 -16 9 -17 9 -16 8 -15 10 -16 10 -16 8 -16 10 -15 10 -15 11 -15 12 -13 9 -14 9 -14 11 -14 10 -15 9 -13 11 -13 10 -13 10 -14 9 -13 9 -12 10 -14 10 -13 9 -13 0 0 8 -14 9 -13 10 -13 8 -15 7 -13 7 -13 8 -16 7 -15 7 -14 6 -16 7 -16 7 -14 6 -16 7 -14 5 -17 6 -17 6 -17 6 -17 5 -16 4 -16 6 -16 5 -16 4 -16 5 -17 4 -16 3 -15 0 0 0 0 0 0 0 0 0 0 ],1778960308.549926
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,105785,0,68,0,0,0.310619,128,[68 64 4 0 0 0 0 0 0 0 0 0 -5 -25 -4 -23 -5 -27 -3 -25 -2 -25 -3 -24 -2 -25 0 -23 -1 -24 -1 -24 0 -26 0 -26 0 -25 1 -24 0 -22 1 -26 1 -23 0 -23 1 -22 2 -23 2 -22 1 -24 0 -21 1 -22 1 -25 2 -23 0 0 0 -23 -1 -24 0 -23 -2 -25 -1 -22 -2 -24 -1 -24 -1 -22 -4 -22 -1 -22 -1 -25 -3 -22 -4 -23 -1 -23 -2 -25 -1 -25 -2 -26 -3 -23 -3 -25 -4 -24 -3 -24 -4 -24 -4 -24 -3 -25 -5 -22 -5 -23 0 0 0 0 0 0 0 0 0 0 ],1778960308.555899
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,108477,0,68,0,0,0.316426,384,[68 64 4 0 0 0 0 0 0 0 0 0 -16 14 -17 13 -16 11 -18 11 -17 9 -17 11 -16 10 -17 10 -18 10 -20 9 -19 9 -20 8 -19 7 -19 8 -19 7 -16 7 -18 8 -17 6 -17 7 -19 6 -18 7 -18 6 -16 7 -18 7 -18 5 -17 8 0 0 -16 7 -17 7 -18 7 -16 9 -16 8 -16 9 -17 8 -16 8 -16 9 -15 11 -17 10 -16 10 -16 10 -16 9 -15 11 -16 12 -16 13 -15 11 -14 12 -14 12 -15 13 -13 11 -15 13 -15 13 -15 13 -13 12 0 0 0 0 0 0 0 0 0 0 ],1778960308.561294
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,135375,0,68,0,0,0.322232,128,[68 64 4 0 0 0 0 0 0 0 0 0 23 6 23 7 24 7 24 9 21 9 21 10 22 10 20 9 21 10 20 9 22 11 21 10 21 12 21 12 19 10 21 12 20 11 19 10 18 10 19 11 18 10 20 12 17 9 19 11 20 12 19 12 0 0 20 10 21 10 20 10 21 9 20 9 21 8 20 9 20 8 21 7 19 9 22 9 19 7 22 7 21 8 22 8 23 9 23 9 22 7 22 7 22 6 22 7 22 6 22 6 23 8 21 5 21 4 0 0 0 0 0 0 0 0 0 0 ],1778960308.566625
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,5,1,1,1,0,0,0,0,-96,0,6,1,141140,0,68,0,0,0.32734,384,[68 64 4 0 0 0 0 0 0 0 0 0 15 10 14 14 15 13 15 12 14 13 11 14 12 14 11 14 12 14 11 13 12 15 10 15 11 14 11 13 10 14 12 14 10 16 9 15 9 15 9 12 12 15 9 13 8 12 10 12 10 13 11 15 0 0 11 14 11 13 12 14 10 13 13 13 11 11 11 12 12 12 12 12 14 11 14 11 12 11 13 10 14 11 14 11 14 11 14 10 17 11 16 12 14 9 15 10 14 9 15 9 16 9 15 10 16 9 0 0 0 0 0 0 0 0 0 0 ],1778960308.572033
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-72,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,153897,0,68,0,0,0.332708,384,[68 64 4 0 0 0 0 0 0 0 0 0 18 -8 17 -6 22 -7 20 -4 20 -4 18 -4 20 -4 17 -3 19 -4 21 -3 20 -2 19 -3 21 -1 20 -1 18 -2 20 0 18 -1 18 -2 17 -1 20 -1 18 0 18 -1 18 1 18 -2 19 1 17 -2 0 0 17 -1 19 -2 18 -2 18 -3 17 -2 18 -3 18 -2 17 -4 18 -4 17 -7 17 -5 17 -5 18 -6 17 -5 19 -7 17 -6 20 -8 15 -6 19 -8 16 -9 18 -8 16 -6 21 -6 17 -8 18 -6 15 -7 0 0 0 0 0 0 0 0 0 0 ],1778960308.577365
