type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460682703,0,68,0,0,460.853,384,[68 64 4 0 0 0 0 0 0 0 0 0 11 -5 10 -6 11 -5 13 -5 11 -3 13 -6 14 -5 13 -4 15 -4 13 -5 14 -4 15 -4 15 -4 15 -4 15 -5 15 -3 17 -2 15 -2 16 -4 15 -2 15 -2 15 -2 16 -3 17 -3 18 -2 18 -2 0 0 16 -2 16 -2 18 -2 18 -1 18 -2 17 -2 17 -2 18 -1 19 -2 16 -5 18 -5 17 -3 18 -4 18 -3 18 -3 19 -3 20 -3 20 -2 21 -4 20 -3 20 -5 18 -3 18 -5 20 -4 20 -3 20 -4 0 0 0 0 0 0 0 0 0 0 ],1786836758.841385
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,460699753,0,68,0,0,460.871,128,[68 64 4 0 0 0 0 0 0 0 0 0 6 13 7 14 8 15 9 17 7 14 8 15 8 17 6 16 8 18 7 17 7 19 7 21 6 20 6 20 7 18 7 21 7 21 7 19 6 20 7 20 7 21 6 21 6 20 6 23 7 24 5 23 0 0 8 23 7 24 8 25 9 23 8 22 9 23 8 23 8 22 10 23 7 23 8 26 7 22 10 23 8 26 9 25 8 27 9 28 9 25 8 25 11 24 9 25 10 26 9 25 8 27 10 25 10 26 0 0 0 0 0 0 0 0 0 0 ],1786836758.857157
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460702727,0,68,0,0,460.876,384,[68 64 4 0 0 0 0 0 0 0 0 0 -11 -5 -13 -5 -12 -6 -12 -5 -13 -6 -14 -5 -13 -6 -13 -8 -14 -9 -14 -7 -15 -8 -15 -7 -13 -10 -15 -8 -15 -7 -15 -9 -14 -9 -15 -9 -15 -9 -14 -9 -15 -10 -14 -10 -14 -8 -15 -12 -16 -9 -17 -12 0 0 -15 -11 -14 -12 -16 -11 -13 -11 -14 -10 -15 -11 -16 -11 -16 -10 -15 -12 -16 -11 -17 -11 -17 -9 -16 -9 -17 -10 -17 -11 -19 -12 -17 -11 -18 -11 -18 -11 -19 -10 -19 -10 -17 -10 -18 -11 -18 -11 -17 -11 -18 -12 0 0 0 0 0 0 0 0 0 0 ],1786836758.857157
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460712539,0,68,0,0,460.883,384,[68 64 4 0 0 0 0 0 0 0 0 0 -11 2 -10 2 -12 0 -11 1 -11 1 -11 0 -14 -1 -12 -2 -15 0 -12 0 -14 1 -17 -1 -16 2 -14 0 -13 1 -15 -3 -15 -2 -17 0 -14 -1 -13 -3 -16 -2 -14 1 -17 -3 -16 -2 -16 -2 -16 -3 0 0 -15 -3 -19 -1 -14 0 -20 1 -14 -3 -18 -1 -15 -3 -13 -2 -13 -8 -12 -7 -18 2 -19 3 -16 -1 -15 0 -19 4 -18 -2 -20 0 -18 -1 -19 0 -21 0 -19 -1 -19 0 -21 1 -18 0 -21 -1 -19 1 0 0 0 0 0 0 0 0 0 0 ],1786836758.873188
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460723975,0,68,0,0,460.895,384,[68 64 4 0 0 0 0 0 0 0 0 0 -2 10 -2 11 -3 10 -3 12 -3 12 -3 12 -5 12 -5 11 -3 12 -4 13 -3 12 -4 13 -5 14 -5 14 -5 14 -6 14 -5 13 -4 12 -4 15 -5 14 -5 14 -5 16 -4 12 -5 13 -6 14 -7 14 0 0 -6 14 -6 17 -6 15 -5 16 -5 15 -6 15 -6 13 -4 13 -4 16 -6 17 -5 17 -4 16 -5 17 -4 16 -4 17 -4 17 -4 17 -4 16 -4 17 -3 17 -5 17 -5 18 -4 17 -3 18 -4 17 -4 17 0 0 0 0 0 0 0 0 0 0 ],1786836758.873188
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460734665,0,68,0,0,460.905,384,[68 64 4 0 0 0 0 0 0 0 0 0 -2 -11 -2 -10 -1 -13 -1 -12 -2 -14 0 -13 -1 -12 -1 -12 -1 -12 -2 -13 -1 -14 0 -16 1 -15 1 -14 0 -14 -1 -16 0 -13 0 -14 0 -15 0 -16 1 -15 0 -15 0 -14 1 -17 1 -16 2 -15 0 0 2 -15 0 -16 1 -15 0 -16 0 -17 0 -17 0 -17 1 -19 2 -16 2 -17 1 -17 0 -17 0 -16 1 -17 1 -19 -1 -19 0 -20 0 -18 0 -18 -1 -18 -1 -18 -2 -19 -1 -19 0 -20 0 -18 -1 -19 0 0 0 0 0 0 0 0 0 0 ],1786836758.896146
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460746383,0,68,0,0,460.917,384,[68 64 4 0 0 0 0 0 0 0 0 0 -7 -9 -8 -9 -8 -10 -8 -9 -8 -10 -8 -10 -8 -10 -7 -10 -9 -11 -9 -11 -9 -11 -10 -13 -9 -13 -8 -13 -9 -12 -8 -14 -9 -12 -8 -12 -8 -12 -8 -13 -9 -13 -8 -13 -8 -13 -8 -15 -7 -15 -7 -13 0 0 -10 -14 -9 -14 -8 -15 -9 -13 -10 -13 -10 -15 -9 -14 -10 -14 -10 -14 -12 -13 -12 -14 -10 -13 -10 -14 -11 -14 -11 -14 -12 -13 -11 -15 -12 -14 -12 -15 -12 -13 -11 -13 -13 -13 -12 -15 -13 -14 -12 -13 -12 -14 0 0 0 0 0 0 0 0 0 0 ],1786836758.911398
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460755059,0,68,0,0,460.926,384,[68 64 4 0 0 0 0 0 0 0 0 0 -8 -8 -8 -9 -7 -10 -8 -10 -7 -10 -8 -9 -9 -11 -8 -11 -8 -10 -7 -12 -7 -12 -8 -12 -8 -12 -7 -13 -7 -13 -8 -12 -9 -11 -8 -13 -8 -14 -8 -13 -8 -14 -6 -14 -8 -13 -7 -15 -7 -16 -8 -15 0 0 -9 -14 -8 -14 -8 -15 -8 -15 -8 -13 -10 -14 -10 -14 -11 -14 -11 -14 -11 -13 -12 -13 -9 -14 -10 -15 -11 -14 -11 -14 -12 -14 -11 -14 -12 -14 -12 -13 -12 -14 -12 -13 -13 -15 -12 -15 -11 -14 -12 -14 -12 -13 0 0 0 0 0 0 0 0 0 0 ],1786836758.921433
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460763633,0,68,0,0,460.934,384,[68 64 4 0 0 0 0 0 0 0 0 0 -4 8 -4 8 -4 11 -4 10 -4 11 -4 9 -4 12 -5 10 -6 12 -5 12 -6 12 -7 11 -6 13 -6 12 -5 12 -8 13 -7 12 -7 11 -6 12 -6 12 -7 13 -6 13 -7 12 -7 13 -7 14 -8 13 0 0 -8 13 -8 14 -7 14 -8 13 -8 13 -8 14 -8 15 -6 14 -7 15 -6 16 -7 15 -6 14 -6 14 -6 15 -7 16 -7 17 -7 17 -6 17 -7 16 -6 17 -7 16 -6 16 -5 16 -6 18 -7 16 -6 17 0 0 0 0 0 0 0 0 0 0 ],1786836758.925902
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,460776161,0,68,0,0,460.947,384,[68 64 4 0 0 0 0 0 0 0 0 0 0 9 0 10 -1 11 -2 11 0 12 -1 12 -1 11 -2 12 -3 11 -2 14 -2 14 -2 13 -3 13 -1 13 -2 13 -2 14 -3 13 -4 14 -4 15 -3 15 -5 15 -4 15 -4 14 -3 14 -5 15 -4 16 0 0 -4 15 -4 17 -4 16 -4 15 -4 15 -3 16 -4 16 -3 16 -4 16 -2 15 -3 16 -3 15 -3 17 -2 17 -3 16 -3 18 -2 17 -2 17 -2 17 -2 17 -3 17 -3 18 -3 18 -1 19 -1 16 -2 17 0 0 0 0 0 0 0 0 0 0 ],1786836758.937134
