type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,real_timestamp
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-62,11,1,2,1,1,1,1,0,0,0,-96,1,6,1,897743500,0,68,0,0,897.914,384,[68 64 4 0 0 0 0 0 0 0 0 0 -24 8 -25 7 -25 6 -27 6 -24 5 -25 4 -25 3 -23 3 -24 2 -22 2 -24 2 -23 2 -22 1 -22 1 -21 1 -21 1 -20 1 -18 1 -18 1 -18 2 -17 2 -16 1 -15 1 -16 2 -15 2 -15 3 0 0 -14 3 -13 3 -13 4 -12 4 -11 5 -11 5 -10 5 -10 5 -9 6 -9 6 -9 7 -8 7 -7 7 -7 8 -7 7 -7 8 -6 7 -6 8 -5 8 -4 8 -5 7 -4 8 -4 7 -3 8 -3 8 -2 8 0 0 0 0 0 0 0 0 0 0 ],1786834166.214905
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897760849,0,68,0,0,897.931,384,[68 64 4 0 0 0 0 0 0 0 0 0 -8 -24 -7 -25 -6 -25 -6 -25 -5 -24 -4 -24 -4 -23 -3 -23 -3 -23 -2 -22 -1 -23 -1 -22 -1 -22 -1 -21 -2 -21 -1 -20 -1 -20 -1 -18 -1 -19 -2 -17 -2 -17 -2 -16 -3 -15 -2 -16 -3 -14 -2 -14 0 0 -4 -14 -4 -13 -5 -13 -4 -11 -5 -11 -5 -11 -5 -11 -6 -10 -6 -10 -7 -9 -7 -9 -7 -9 -7 -8 -8 -7 -7 -7 -9 -7 -8 -7 -8 -6 -9 -6 -9 -5 -8 -4 -9 -4 -9 -4 -9 -4 -8 -3 -8 -3 0 0 0 0 0 0 0 0 0 0 ],1786834166.230741
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897768453,0,68,0,0,897.939,384,[68 64 4 0 0 0 0 0 0 0 0 0 -9 23 -9 23 -10 22 -11 22 -11 20 -12 20 -11 20 -12 20 -13 18 -12 17 -13 18 -13 18 -13 17 -12 17 -12 16 -13 15 -13 15 -11 14 -11 14 -10 13 -10 13 -9 13 -9 12 -8 12 -8 12 -7 12 0 0 -7 11 -6 11 -6 11 -5 10 -5 11 -3 11 -4 11 -2 9 -2 9 -1 11 -2 8 -1 9 -1 10 0 11 -1 8 0 10 1 9 2 9 2 9 2 8 2 8 2 8 3 7 3 8 3 7 4 6 0 0 0 0 0 0 0 0 0 0 ],1786834166.230741
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-62,11,1,2,1,1,1,1,0,0,0,-96,1,6,1,897770426,0,68,0,0,897.945,384,[68 64 4 0 0 0 0 0 0 0 0 0 2 28 1 28 0 28 -1 30 -2 28 -3 27 -4 26 -4 26 -5 25 -4 24 -6 25 -6 24 -5 24 -6 23 -6 22 -6 22 -6 21 -5 18 -5 20 -5 18 -4 18 -5 18 -4 16 -4 17 -4 16 -2 17 0 0 -2 15 -1 15 -1 15 0 13 0 13 1 13 1 13 2 12 2 12 3 11 3 11 3 11 4 11 4 10 4 10 5 10 5 9 5 9 6 9 6 8 6 8 6 7 6 6 7 6 6 6 7 6 0 0 0 0 0 0 0 0 0 0 ],1786834166.246595
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897786513,0,68,0,0,897.957,384,[68 64 4 0 0 0 0 0 0 0 0 0 21 -12 21 -12 22 -11 23 -10 22 -10 22 -9 22 -8 21 -7 21 -7 21 -6 22 -6 21 -6 20 -5 20 -5 19 -5 19 -4 18 -4 17 -4 16 -5 16 -5 16 -5 15 -4 14 -5 14 -5 14 -4 13 -5 0 0 12 -5 11 -6 11 -6 10 -6 10 -6 9 -7 9 -7 8 -7 8 -7 7 -8 6 -8 6 -8 6 -8 5 -8 5 -8 5 -9 4 -8 4 -9 4 -8 3 -9 3 -9 2 -9 1 -8 1 -9 1 -8 0 -8 0 0 0 0 0 0 0 0 0 0 ],1786834166.246595
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897788551,0,68,0,0,897.963,384,[68 64 4 0 0 0 0 0 0 0 0 0 18 -16 19 -16 20 -15 20 -14 19 -13 20 -12 20 -12 19 -11 21 -11 19 -10 20 -10 20 -10 19 -9 18 -9 17 -8 18 -8 17 -8 16 -8 15 -7 15 -7 14 -7 14 -7 13 -7 13 -7 13 -7 12 -8 0 0 11 -7 11 -7 10 -8 8 -7 8 -7 8 -8 8 -8 6 -8 7 -8 6 -9 5 -9 5 -9 4 -9 4 -9 4 -9 4 -9 3 -9 3 -10 2 -9 1 -9 2 -9 1 -9 0 -9 0 -9 -1 -8 -1 -8 0 0 0 0 0 0 0 0 0 0 ],1786834166.262430
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-62,11,1,1,1,1,1,1,0,0,0,-96,1,6,1,897805772,0,68,0,0,897.976,384,[68 64 4 0 0 0 0 0 0 0 0 0 19 10 19 10 18 12 19 13 17 12 17 12 17 13 15 12 15 13 14 12 15 13 14 13 13 13 13 12 12 12 11 12 12 12 11 10 11 10 11 10 10 10 10 9 10 8 10 8 10 8 10 7 0 0 9 6 10 6 10 5 10 4 9 5 9 3 9 3 9 2 8 2 8 1 9 3 8 1 10 0 10 -2 8 -1 8 -2 7 -4 12 -4 9 -2 8 -1 7 -8 9 -4 6 -1 8 -4 7 -4 7 -5 0 0 0 0 0 0 0 0 0 0 ],1786834166.278507
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897809655,0,68,0,0,897.982,384,[68 64 4 0 0 0 0 0 0 0 0 0 19 -18 20 -19 20 -17 22 -17 21 -16 22 -16 22 -14 22 -14 22 -12 21 -12 21 -12 21 -11 20 -11 20 -11 19 -10 19 -10 19 -10 17 -10 17 -9 16 -10 15 -9 15 -8 14 -8 14 -9 14 -9 14 -9 0 0 12 -9 11 -9 11 -9 9 -10 9 -10 9 -11 8 -10 7 -10 7 -10 6 -10 5 -11 4 -10 4 -11 4 -11 3 -10 3 -11 2 -10 2 -11 2 -10 1 -10 1 -10 0 -10 0 -9 -1 -10 -2 -9 -2 -9 0 0 0 0 0 0 0 0 0 0 ],1786834166.278507
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897818484,0,68,0,0,897.989,384,[68 64 4 0 0 0 0 0 0 0 0 0 23 6 24 7 23 8 23 9 22 9 21 10 21 10 20 10 19 11 18 11 19 11 18 10 18 11 17 10 17 10 16 10 16 10 14 8 14 9 14 9 14 9 14 8 12 6 13 6 12 6 13 5 0 0 12 5 12 4 11 4 11 2 11 2 10 3 10 1 11 1 7 0 8 -2 10 -2 9 -1 9 -2 9 -2 8 -3 8 -3 8 -3 9 -4 8 -4 8 -4 7 -4 7 -4 6 -5 6 -6 6 -5 5 -6 0 0 0 0 0 0 0 0 0 0 ],1786834166.278507
CSI_DATA,AP,1C:C3:AB:B4:06:E0,-63,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,897829299,0,68,0,0,898,384,[68 64 4 0 0 0 0 0 0 0 0 0 -3 26 -5 28 -5 27 -7 28 -6 25 -7 26 -8 25 -8 24 -9 23 -8 22 -9 23 -9 23 -9 22 -8 22 -8 21 -9 19 -9 21 -7 17 -8 19 -7 18 -6 18 -7 17 -5 16 -5 16 -5 15 -4 15 0 0 -3 15 -3 14 -3 15 -1 12 -1 12 0 13 0 12 1 12 2 11 2 11 2 11 3 10 3 11 4 10 3 9 4 10 5 9 6 8 6 8 6 8 6 7 6 7 6 6 7 6 7 5 6 5 0 0 0 0 0 0 0 0 0 0 ],1786834166.294572
